siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
953293784,95329378400013,RDJC,,56.10A,LE CHANGE,65,,,,PL,EUGENE LE ROY,24330,BASSILLAC ET AUBEROCHE,,,24026,,,,,,,,,A,,,56.10A,LE CHANGE 65 PL EUGENE LE ROY 24330 BASSILLAC ET AUBEROCHE
953418456,95341845600018,EILLS GUY,,56.10A,,2288,,,,BOULEVARD,DU PONT SAINT MAMET,24140,DOUVILLE,,,24155,,,,,24155rcvt_B,510384.28248442797,6434812.54310485,,A,,,56.10A,2288 BOULEVARD DU PONT SAINT MAMET 24140 DOUVILLE
953428802,95342880200029,PEW PEW PEW,,56.10A,,2,,,,RUE,CONDE,24000,PERIGUEUX,,,24322,,,,,243221190_B,520887.2103309005,6456313.676427517,,A,,HEILAN COO,56.10A,2 RUE CONDE 24000 PERIGUEUX
953835030,95383503000016,,,56.10A,LIEU DIT CHEZ POUTOU,,,,,,CHEZ POUTOU,24190,SAINT-ANDRE-DE-DOUBLE,,,24367,,,,,24367B023_C,,,,A,,DELICE D ANGKOR,56.10A,LIEU DIT CHEZ POUTOU  CHEZ POUTOU 24190 SAINT-ANDRE-DE-DOUBLE
953941952,95394195200012,L.O.L.A FORGE,,56.10A,,52,,,,AVENUE,GAMBETTA,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200900_B,559085.5318713561,6422970.912887331,,A,LE CAFE DE LA PLACE,,56.10A,52 AVENUE GAMBETTA 24200 SARLAT-LA-CANEDA
953954732,95395473200012,LA MUSE BOUCHE,,56.10A,,4,,,,ALL,DE LA COUTURE,24380,SANILHAC,,,24312,,,,,,,,,A,,LA MUSE BOUCHE,56.10A,4 ALL DE LA COUTURE 24380 SANILHAC
953981875,95398187500016,LE PETIT PERIGORD,,56.10A,,41,,,,PLACE,GAMBETTA,24500,EYMET,,,24167,,,,,241670060_B,493628.1691763634,6399838.533079661,,A,,JUNGLE GRILL,56.10A,41 PLACE GAMBETTA 24500 EYMET
977619238,97761923800016,GILLES & CO,,56.10A,,154,,,,AVENUE,DE LA ROQUE,24100,CREYSSE,,,24145,,,,,241450065_B,505122.7371468814,6419779.114321333,,A,,OH BISTROT,56.10A,154 AVENUE DE LA ROQUE 24100 CREYSSE
977684810,97768481000012,LMP,,56.10A,,34,,,,RUE,DES MARTYRS DU 21 JUIN 1944,24150,LALINDE,,,24223,,,,,242230080_B,521202.9772088021,6417753.718467857,,A,,,56.10A,34 RUE DES MARTYRS DU 21 JUIN 1944 24150 LALINDE
977738053,97773805300023,ANKE,,56.10A,RESTAURANT A MONTMOREAU,11,B,,,AVENUE,DE LA GARE,24470,MILHAC-DE-NONTRON,,,24271,,,,,242710020_B,527102.089899049,6487656.540321557,,A,,LES DELICES DU MANOIR,56.10A,"RESTAURANT A MONTMOREAU 11, B AVENUE DE LA GARE 24470 MILHAC-DE-NONTRON"
977954981,97795498100014,P&L,,56.10A,,38,,,,RUE,DU QUATRE SEPTEMBRE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910295_B,555573.2308832234,6442303.832751752,,A,LE TOURNY,,56.10A,38 RUE DU QUATRE SEPTEMBRE 24290 MONTIGNAC-LASCAUX
978030112,97803011200012,LELO,,56.10A,,50,,,,RUE,LOUISE WEISS,24000,PERIGUEUX,,,24322,,,,,24322ow71_B,519843.62781697034,6456826.563036078,,A,LELO,LELO RESTAURANT,56.10A,50 RUE LOUISE WEISS 24000 PERIGUEUX
978250033,97825003300013,,,56.10A,ST ANTOINE DE CUMOND,41,,,,RUE,GUY BASSI,24410,SAINT PRIVAT EN PERIGORD,,,24490,,,,,,,,,A,,LE RELAIS 24,56.10A,ST ANTOINE DE CUMOND 41 RUE GUY BASSI 24410 SAINT PRIVAT EN PERIGORD
978340123,97834012300014,MAMIE'M,,56.10A,,362,,,,RUE,DU PORT,24510,LIMEUIL,,,24240,,,,,242400015_B,533354.74,6422937.49,,A,,MAMIE'M,56.10A,362 RUE DU PORT 24510 LIMEUIL
978473262,97847326200019,CORICO,,56.10A,,690,,,,ROUTE,DES COLOMBES,24370,PRATS-DE-CARLUX,,,24336,,,,,243360280_B,565918.2803932047,6421749.117527687,,A,,,56.10A,690 ROUTE DES COLOMBES 24370 PRATS-DE-CARLUX
978473262,97847326200027,CORICO,,56.10A,,19,,,,RUE,TOURNY,24200,SARLAT-LA-CANEDA,,,24520,,,,,245202410_B,559247.78,6422566.85,,A,ST VICTOR,ST VICTOR,56.10A,19 RUE TOURNY 24200 SARLAT-LA-CANEDA
978829596,97882959600011,LA BRUCELIERE D'ISSIGEAC,,56.10A,,54,,,,PLACE,DE LA CAPELLE,24560,ISSIGEAC,,,24212,,,,,242120002_B,510741.8154898464,6406343.27297781,,A,LA BRUCELIERE,LA BRUCELIERE,56.10A,54 PLACE DE LA CAPELLE 24560 ISSIGEAC
978837151,97883715100015,ELVIS,,56.10A,,,,,,,ZONE D'ACTIVITE DU PONTEIX,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,,56.10A, ZONE D'ACTIVITE DU PONTEIX 24330 BOULAZAC ISLE MANOIRE
979158847,97915884700017,LOU PODEL,,56.10A,,1,,,,RUE,DES FRERES CHAMBON,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200870_B,559148.3586644415,6422556.9901039135,,A,,,56.10A,1 RUE DES FRERES CHAMBON 24200 SARLAT-LA-CANEDA
979754041,97975404100015,RELAIS DE LA CLARTE,,56.10A,,2,,,,RUE,DE LA CLARTE,24000,PERIGUEUX,,,24322,,,,,243221070_B,521094.00828891183,6456441.254379269,,A,,,56.10A,2 RUE DE LA CLARTE 24000 PERIGUEUX
979841962,97984196200017,SIMON FILS ET PERE,,56.10A,,9,,,,PLACE,DE LA PETITE RIGAUDIE,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201820_B,559115.5081461013,6422931.018046137,,A,,,56.10A,9 PLACE DE LA PETITE RIGAUDIE 24200 SARLAT-LA-CANEDA
979891744,97989174400018,GIANTPAS,,56.10A,,,,,,RTE,LA GARE,24390,HAUTEFORT,,,24210,,,,,,,,,A,,,56.10A, RTE LA GARE 24390 HAUTEFORT
979892072,97989207200013,BEG MEIL,,56.10A,,51,,,,RUE,SAINTE CATHERINE,24100,BERGERAC,,,24037,,,,,240374340_B,501367.9958142152,6420486.665797692,,A,LE JARDIN SECRET,,56.10A,51 RUE SAINTE CATHERINE 24100 BERGERAC
980021513,98002151300018,LA CASE CREOLE,,56.10A,,,,,,,LE BOURG,24590,BORREZE,,,24050,,,,,24050B015_C,,,,A,LA CASE CREOLE,,56.10A, LE BOURG 24590 BORREZE
980073472,98007347200014,GRENET LATOURNERIE,,56.10A,,51,,,,RUE,DE LA LIBERATION,24400,MUSSIDAN,,,24299,,,,,242990155_B,492694.84458236955,6440981.450944238,,A,,KING PIZZA,56.10A,51 RUE DE LA LIBERATION 24400 MUSSIDAN
980134480,98013448000014,D.K.F GROUPE,,56.10A,,14,,,,RUE,AUBERGERIE,24000,PERIGUEUX,,,24322,,,,,243220390_B,521038.6982840312,6456286.302476589,,A,LE DIAMANT,,56.10A,14 RUE AUBERGERIE 24000 PERIGUEUX
980704399,98070439900016,SARL PRUDENCIA,,56.10A,,58,,,,ROUTE,DE RIBERAC,24400,SAINT-MICHEL-DE-DOUBLE,,,24465,,,,,24465gsi0_B,486858.5099103905,6446249.449604324,,A,,LA P'TITE TABLE D'ALIX,56.10A,58 ROUTE DE RIBERAC 24400 SAINT-MICHEL-DE-DOUBLE
981076391,98107639100011,CPCE,,56.10A,,,,,,ROUTE,D'AGEN,24100,BERGERAC,,,24037,,,,,240370006_B,502121.7809394527,6418083.268068642,,A,,,56.10A, ROUTE D'AGEN 24100 BERGERAC
981345754,98134575400023,AUX DELICES DU KASHMIR,,56.10A,16 18,16,,,,RUE,CHARLES MANGOLD,24000,PERIGUEUX,,,24322,,,,,243220950_B,520940.1929312283,6456219.26116745,,A,,AUX DELICES DU KASHMIR,56.10A,16 18 16 RUE CHARLES MANGOLD 24000 PERIGUEUX
981345754,98134575400031,AUX DELICES DU KASHMIR,,56.10A,,3,,,,RUE,ANDRE CHEMINADE,24600,RIBERAC,,,24352,,,,,243520253_B,491523.27,6465247.12,,A,,,56.10A,3 RUE ANDRE CHEMINADE 24600 RIBERAC
981399892,98139989200018,SAS ALHUR 3,,56.10A,,42,,,,RUE,DE LA REPUBLIQUE,24200,SARLAT-LA-CANEDA,,,24520,,,,,245202100_B,559162.7657191025,6422617.87895289,,A,,,56.10A,42 RUE DE LA REPUBLIQUE 24200 SARLAT-LA-CANEDA
981453400,98145340000013,ORIGIN'S FOOD,,56.10A,,91,,,,CHEMIN,DU CRA,24170,SAGELAT,,,24360,,,,,24360pbg6_B,543192.8554023543,6411049.238271598,,A,,ORIGIN'S FOOD,56.10A,91 CHEMIN DU CRA 24170 SAGELAT
981832322,98183232200029,MONTA,,56.10A,LA FEUILLERAIE,,,,,,LES MOUNARDS,24750,TRELISSAC,,,24557,,,,,24557B073_C,,,,A,PLANET GRILL,MONTA,56.10A,LA FEUILLERAIE  LES MOUNARDS 24750 TRELISSAC
982211419,98221141900014,,,56.10A,,20,,,,CHEMIN,DE LA TUILERIE,24210,LIMEYRAT,,,24241,,,,,24241j6o7_B,539887.1990664057,6452304.407581259,,A,MBINDEPENDANCE,MBINDEPENDANCE,56.10A,20 CHEMIN DE LA TUILERIE 24210 LIMEYRAT
982526410,98252641000013,SYRAH,,56.10A,,7,,,,RUE,ALBERIC CAHUET,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200040_B,559178.4645347125,6422735.953518917,,A,,,56.10A,7 RUE ALBERIC CAHUET 24200 SARLAT-LA-CANEDA
982857344,98285734400013,,,56.10A,,,,,,AVENUE,DE LA GARE,24300,NONTRON,,,24311,,,,,243110500_B,517394.62247036974,6494284.797294753,,A,,LA BONNE ADRESSE,56.10A, AVENUE DE LA GARE 24300 NONTRON
983002965,98300296500017,BOUMAI,,56.10A,,30,,,,RUE,DES FRERES RIBETTE PAUL ET ANDRE,24330,BASSILLAC ET AUBEROCHE,,,24026,,,,,,,,,A,BOUMAI,,56.10A,30 RUE DES FRERES RIBETTE PAUL ET ANDRE 24330 BASSILLAC ET AUBEROCHE
983060971,98306097100014,[ND],[ND],56.10A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BUSSEROLLES,,[ND],24070,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10A, BUSSEROLLES
983139049,98313904900016,MORILAS,,56.10A,SAUVEBOEUF,577,,,,AVENUE,DU PARC,24150,LALINDE,,,24223,,,,,242231100_B,524327.2941706979,6419113.65585924,,A,BRASSERIE DU PARC,BRASSERIE DU PARC,56.10A,SAUVEBOEUF 577 AVENUE DU PARC 24150 LALINDE
983150368,98315036800022,SOUS LES TILLEULS,,56.10A,,4,,,,RUE,JUDAIQUE,24000,PERIGUEUX,,,24322,,,,,243222190_B,521217.89376612357,6456563.007773999,,A,,,56.10A,4 RUE JUDAIQUE 24000 PERIGUEUX
983248402,98324840200015,AREV24,,56.10A,26 BIS RUE EGUILLERIE 24000 PERIGUEUX,26,B,,,RUE,EGUILLERIE,24000,PERIGUEUX,,,24322,,,,,243221390_B,521066.30300780747,6456548.49353044,,A,LE SAINT LOUIS,,56.10A,"26 BIS RUE EGUILLERIE 24000 PERIGUEUX 26, B RUE EGUILLERIE 24000 PERIGUEUX"
983279746,98327974600017,SASU LE NAUD,,56.10A,LIEU DIT LE NAUD,,,,,ROUTE,DE BERGERAC,24220,SAINT-CYPRIEN,,,24396,,,,,243960014_B,544281.2187031009,6420487.41086954,,A,,,56.10A,LIEU DIT LE NAUD  ROUTE DE BERGERAC 24220 SAINT-CYPRIEN
983308768,98330876800024,CCM,,56.10A,,,,,,,LE BOURG,24250,LA ROQUE-GAGEAC,,,24355,,,,,24355B006_C,,,,A,LE POINT DE VUE,LE POINT DE VUE,56.10A, LE BOURG 24250 LA ROQUE-GAGEAC
983694076,98369407600016,SAS AU SOLEIL,,56.10A,,297,,,,RUE,DES ESCARGOTS,24320,BERTRIC-BUREE,,,24038,,,,,240380340_B,493087.5397508,6470767.171003261,,A,,,56.10A,297 RUE DES ESCARGOTS 24320 BERTRIC-BUREE
983709213,98370921300018,HARLEY,,56.10A,LACAUJAMET,980,,,,ROUTE,DU CHAMPIGNON,24360,SAINT-ESTEPHE,,,24398,,,,,24398sq39_B,518004.16,6506319.78,,A,MARGO,,56.10A,LACAUJAMET 980 ROUTE DU CHAMPIGNON 24360 SAINT-ESTEPHE
984026203,98402620300013,OLI MONTIGNAC,,56.10A,,2,,,,RUE,LAFITTE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910205_B,555379.9419774946,6442421.865764643,,A,,OLI,56.10A,2 RUE LAFITTE 24290 MONTIGNAC-LASCAUX
984036905,98403690500029,AFIONAS,,56.10A,,12,,,,PLACE,DU PEYROU,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201860_B,559195.37,6422652.36,,A,LA RAPIERE,,56.10A,12 PLACE DU PEYROU 24200 SARLAT-LA-CANEDA
984350975,98435097500012,LA TOUR D'ARFON,,56.10A,LIEUDIT LA TOUR D'ARFON,193,,,,ROUTE,DES PALOMBES,24240,MONESTIER,,,24276,,,,,242760630_B,485758.92,6412640.57,,A,,LE DOMAINE D'ELODIE,56.10A,LIEUDIT LA TOUR D'ARFON 193 ROUTE DES PALOMBES 24240 MONESTIER
984926949,98492694900012,SARL ROMAIN,,56.10A,,11,,,,AVENUE,ROGER RANOUX,24570,LE LARDIN-SAINT-LAZARE,,,24229,,,,,242290130_B,562298.0049418922,6449504.492921472,,A,,,56.10A,11 AVENUE ROGER RANOUX 24570 LE LARDIN-SAINT-LAZARE
985190057,98519005700010,GUSTO ITALIANO,,56.10A,,55,,,,RUE,DE LA LIBERATION,24360,PIEGUT-PLUVIERS,,,24328,,,,,243280120_B,520271.53582406684,6504991.445942007,,A,,,56.10A,55 RUE DE LA LIBERATION 24360 PIEGUT-PLUVIERS
985293273,98529327300019,,,56.10A,CAMPING LE PIGEONNIER,,,,,,LA VALADE,24590,SAINT CREPIN ET CARLUCET,,,24392,,,,,24392B110_C,,,,A,LE RESTO,,56.10A,CAMPING LE PIGEONNIER  LA VALADE 24590 SAINT CREPIN ET CARLUCET
985321751,98532175100028,SUCO,,56.10A,DOMAINE LA PALOMBIERE - LIEUDIT GALMI,3,,,,ALLEE,DE LA PALOMBIERE,24200,SAINTE-NATHALENE,,,24471,,,,,244710700_B,565164.387039162,6424501.6318593975,,A,,BAR RESTAURANT LA PALOMBIERE,56.10A,DOMAINE LA PALOMBIERE - LIEUDIT GALMI 3 ALLEE DE LA PALOMBIERE 24200 SAINTE-NATHALENE
985385558,98538555800012,AMBROIRE,,56.10A,,12,,,,RUE,TOURNY,24200,SARLAT-LA-CANEDA,,,24520,,,,,245202410_B,559217.6119676578,6422584.532920628,,A,,LA PETITE BORIE,56.10A,12 RUE TOURNY 24200 SARLAT-LA-CANEDA
985404805,98540480500022,LE QUATRE,,56.10A,,,,,,ROUTE,DU COUCOU,24390,HAUTEFORT,,,24210,,,,,242100176_B,553442.2514906118,6464060.089235057,,A,LE RESTAURANT DU COUCOU,LE RESTAURANT DU COUCOU,56.10A, ROUTE DU COUCOU 24390 HAUTEFORT
987373479,98737347900011,LE TERRIER,,56.10A,,20,,,,BD,COLIGNY,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,,56.10A,20 BD COLIGNY 24310 BRANTOME EN PERIGORD
987374428,98737442800066,TATOUILLE,,56.10A,,2,,,,RUE,DES TEMPLIERS,24170,PAYS DE BELVES,,,24035,,,,,240351150_C,,,,A,,,56.10A,2 RUE DES TEMPLIERS 24170 PAYS DE BELVES
987558673,98755867300016,DAMA,,56.10A,,6,,,,AVENUE,DU 6 JUIN 1944,24500,EYMET,,,24167,,,,,241670167_B,493901.29,6399808.75,,A,LE MARGO,LE MARGO,56.10A,6 AVENUE DU 6 JUIN 1944 24500 EYMET
987564242,98756424200012,,,56.10A,,269,,,,ROUTE,DU PUY DE LIGON,24320,SAINT-PAUL-LIZONNE,,,24482,,,,,244821520_B,487019.9150852823,6473242.153895222,,A,,LEMON PIE,56.10A,269 ROUTE DU PUY DE LIGON 24320 SAINT-PAUL-LIZONNE
987609138,98760913800035,CVBSP,,56.10A,D704A - SARLAT-SOUILLAC,,,,,ROUTE,DE LA CANEDA,24200,CARSAC-AILLAC,,,24082,,,,,240820360_B,563492.18,6417850.42,,A,,,56.10A,D704A - SARLAT-SOUILLAC  ROUTE DE LA CANEDA 24200 CARSAC-AILLAC
987609617,98760961700012,MOUCHOU,,56.10A,,6,,,,ROUTE,DE JUILLAC,24270,SAVIGNAC-LEDRIER,,,24526,,,,,245260040_B,560667.46,6475344.37,,A,,,56.10A,6 ROUTE DE JUILLAC 24270 SAVIGNAC-LEDRIER
987727807,98772780700016,LE RELAIS D'ANS,,56.10A,,2,,,,RUE,DU FORGERON,24390,TOURTOIRAC,,,24555,,,,,245550610_B,547673.6884533858,6465261.6907283915,,A,,,56.10A,2 RUE DU FORGERON 24390 TOURTOIRAC
988131140,98813114000010,BROOKE,,56.10A,,5,,,,RUE,DES CONSULS,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200560_B,559159.53,6422866.03,,A,LA TABLE D'EZRA,,56.10A,5 RUE DES CONSULS 24200 SARLAT-LA-CANEDA
988279410,98827941000019,MIL & ROB,,56.10A,,2,,,,RUE,DE LANMARY,24000,PERIGUEUX,,,24322,,,,,243222310_B,521119.9,6456537.95,,A,,SIMONE,56.10A,2 RUE DE LANMARY 24000 PERIGUEUX
988330635,98833063500018,VALPARAISO,,56.10A,,233,,,,AVENUE,ARISTIDE BRIAND,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200075_B,559191.71,6421668.46,,A,,,56.10A,233 AVENUE ARISTIDE BRIAND 24200 SARLAT-LA-CANEDA
988575130,98857513000014,LTDB RESTAURATION,,56.10A,CENTRE COMMERCIAL DE LA FEUILLERAIE,,,,,AVENUE,DE L'AUTOMOBILE,24750,TRELISSAC,,,24557,,,,,245570019_B,527117.13,6458182.66,,A,LA TAVERNE DES MAQUIGNONS,,56.10A,CENTRE COMMERCIAL DE LA FEUILLERAIE  AVENUE DE L'AUTOMOBILE 24750 TRELISSAC
988974242,98897424200014,IWA FUJI,,56.10A,,13,,15,,RUE,DE L'ARSAULT,24000,PERIGUEUX,,,24322,,,,,243220330_B,521787.73,6456916.91,,A,,,56.10A,13 15 RUE DE L'ARSAULT 24000 PERIGUEUX
988989026,98898902600014,,,56.10A,,63,,,,CHEMIN,DES TRUFFIERES,24160,SAINT-JORY-LAS-BLOUX,,,24429,,,,,244290850_B,539247.07,6473079.2,,A,,,56.10A,63 CHEMIN DES TRUFFIERES 24160 SAINT-JORY-LAS-BLOUX
989102546,98910254600011,ANATOLIA FOOD,,56.10A,,32,,,,RUE,DES FORGERONS,24000,PERIGUEUX,,,24322,,,,,243221590_B,520355.99,6456593.92,,A,,,56.10A,32 RUE DES FORGERONS 24000 PERIGUEUX
989282918,98928291800014,TAJ MAHAL 24,,56.10A,,4,,,,RUE,MONTAIGNE,24110,SAINT-ASTIER,,,24372,,,,,243720315_B,505764.45,6452496.71,,A,,,56.10A,4 RUE MONTAIGNE 24110 SAINT-ASTIER
989559588,98955958800011,SARL YOUKI,,56.10A,,1,,,,RUE,FENELON,24100,BERGERAC,,,24037,,,,,240371790_B,501117.96,6419640.96,,A,PIZZAS DONLEO 1973,PIZZAS DONLEO 1973,56.10A,1 RUE FENELON 24100 BERGERAC
989661368,98966136800021,PEPINO FERUCCIO,,56.10A,,8,,,,PLACE,SAINT SILAIN,24000,PERIGUEUX,,,24322,,,,,243223650_B,520976.03,6456526.99,,A,LA LITTLE BOTTEGA,,56.10A,8 PLACE SAINT SILAIN 24000 PERIGUEUX
990859472,99085947200013,SANREMO PARADISIO,,56.10A,,56,,,,ROUTE,DE LA COMMANDERIE,24320,GOUT-ROSSIGNOL,,,24199,,,,,241990220_B,495408.25,6482697.91,,A,,,56.10A,56 ROUTE DE LA COMMANDERIE 24320 GOUT-ROSSIGNOL
990950503,99095050300013,SASU LE CLOS DES ELFES,,56.10A,,2291,,,,ROUTE,DES RESISTANTS,24250,LA ROQUE-GAGEAC,,,24355,,,,,24355aa4n_B,558805.1,6415050.85,,A,,SASU LE CLOS DES ELFES,56.10A,2291 ROUTE DES RESISTANTS 24250 LA ROQUE-GAGEAC
991500380,99150038000019,O'GAVROCHE,,56.10A,,4,,,,PLACE,JEAN MOULIN,24440,BEAUMONTOIS EN PERIGORD,,,24028,,,,,240280022_B,523368.86,6410261.23,,A,,,56.10A,4 PLACE JEAN MOULIN 24440 BEAUMONTOIS EN PERIGORD
320772510,32077251000089,FLUNCH,,56.10B,CENTRE COMMERCIAL AUCHAN,,,,,LD,LA CROPTE,24430,MARSAC SUR L'ISLE,,,24256,,,,,,,,,A,FLUNCH,,56.10B,CENTRE COMMERCIAL AUCHAN  LD LA CROPTE 24430 MARSAC SUR L'ISLE
394782387,39478238700028,BERCANORD RESTAURATION,,56.10B,,,,,,ROUTE,BORDEAUX,24100,BERGERAC,,,24037,,,,,2403747tskf_B,499421.3644145896,6418896.074271494,,A,,,56.10B, ROUTE BORDEAUX 24100 BERGERAC
441751815,44175181500073,TOQUENELLE,,56.10B,CENTRE COMMERCIAL CARREFOU,,,,,ALL,JACQUES DUCLOS,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,,56.10B,CENTRE COMMERCIAL CARREFOU  ALL JACQUES DUCLOS 24330 BOULAZAC ISLE MANOIRE
513391581,51339158100016,BERGERACREST,,56.10B,CENTRE COMMERCIIAL LES TROIS VALLEES,154,,,,AVENUE,DE LA ROQUE,24100,CREYSSE,,,24145,,,,,241450065_B,505122.7371468814,6419779.114321333,,A,CRESCENDO,,56.10B,CENTRE COMMERCIIAL LES TROIS VALLEES 154 AVENUE DE LA ROQUE 24100 CREYSSE
542095336,54209533615706,LAGARDERE TRAVEL RETAIL FRANCE,COFEC - RELAY RELAY STORE RELAY SHOP ...,47.62Z,(PDV 382598),80,,,,AVENUE,GEORGES POMPIDOU,24000,PERIGUEUX,,,24322,,,,,243221775_B,521904.2368342382,6457602.863857376,,A,RELAIS H PERIGUEUX CH,,56.10B,(PDV 382598) 80 AVENUE GEORGES POMPIDOU 24000 PERIGUEUX
212404917,21240491700040,COMMUNE DE SAINT RABIER,,84.11Z,MAIRIE,,,,,,,24210,SAINT-RABIER,,,24491,,,,,,,,,A,MULTIPLE RURAL (RESTAURATION RAPIDE),,56.10C,MAIRIE  24210 SAINT-RABIER
310543905,31054390500049,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],RIBERAC,,[ND],24352,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, RIBERAC
312223860,31222386000056,,,56.10C,,2,,,,RESIDENCE,DU PETIT CERF,24430,COURSAC,,,24139,,,,,24139a015_B,517499.6725218139,6451739.369714552,,A,,,56.10C,2 RESIDENCE DU PETIT CERF 24430 COURSAC
313185571,31318557100020,,,56.30Z,,,,,,PL,DE LA HALLE,24310,BOURDEILLES,,,24055,,,,,240550050_C,,,,A,CAFE DE LA HALLE,,56.10C, PL DE LA HALLE 24310 BOURDEILLES
313354573,31335457300013,,,56.10C,,,,,,LD,LAPEYRE,24300,AUGIGNAC,,,24016,,,,,,,,,A,,,56.10C, LD LAPEYRE 24300 AUGIGNAC
316023787,31602378700047,,,46.19B,,19,,,,RUE,NEUVE D'ARGENSON,24100,BERGERAC,,,24037,,,,,240373240_B,501296.0074933606,6419931.66167266,,A,,LOU TEYCHOU DEL PERIGOR,56.10C,19 RUE NEUVE D'ARGENSON 24100 BERGERAC
321015414,32101541400030,,,45.11Z,,,,,,,LE BOURG,24800,SAINT-MARTIN-DE-FRESSENGEAS,,,24453,,,,,,,,,A,LES TERRASSES DE SAINT MARTIN,LES TERRASSES DE SAINT MARTIN,56.10C, LE BOURG 24800 SAINT-MARTIN-DE-FRESSENGEAS
325664548,32566454800048,CARTEAUD SAS,,56.10C,,34,,,,BD,COLIGNY,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,LE GLACIER DE BRANTOME,,56.10C,34 BD COLIGNY 24310 BRANTOME EN PERIGORD
328221668,32822166800028,DOMIBOR,INTERMARCHE,47.11D,,60,,,,ROUTE,DE LA MALADRERIE,24300,NONTRON,,,24311,,,,,243110588_B,517966.07023553125,6496166.72356924,,A,,,56.10C,60 ROUTE DE LA MALADRERIE 24300 NONTRON
329847784,32984778400041,[ND],[ND],56.10C,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-CREPIN-ET-CARLUCET,,[ND],24392,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.10C, SAINT-CREPIN-ET-CARLUCET
330205725,33020572500055,,,56.10C,,,,,,,LA CROIX,24140,CAMPSEGRET,,,24077,,,,,24077B017_C,,,,A,,,56.10C, LA CROIX 24140 CAMPSEGRET
330319260,33031926000502,FRANCE RESTAURATION RAPIDE,,56.10C,CRE@VALLEE NORD,558,,,,BOULEVARD,DES SAVEURS,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241381512_B,519110.39865238906,6451937.96692846,,A,PAT A PAIN,,56.10C,CRE@VALLEE NORD 558 BOULEVARD DES SAVEURS 24660 COULOUNIEIX-CHAMIERS
332748037,33274803700055,CARTEAU FLEURS,CARTEAU FLEURS,47.76Z,,2,,,,AVENUE,CHARLES DE GAULLE,24800,THIVIERS,,,24551,,,,,245510020_B,537591.296154028,6482186.956104655,,A,,,56.10C,2 AVENUE CHARLES DE GAULLE 24800 THIVIERS
333586659,33358665900026,,,56.10C,,36,,,,RUE,DES CHAMPS,24470,CHAMPS-ROMAIN,,,24101,,,,,241010200_B,526303.73,6494947.09,,A,,,56.10C,36 RUE DES CHAMPS 24470 CHAMPS-ROMAIN
334031739,33403173900033,,JLV TRAITEUR - LA BONNE BOUFFE,56.10C,,,,,,LD,LA NAUZE,24540,SAINT-ROMAIN-DE-MONPAZIER,,,24495,,,,,,,,,A,,,56.10C, LD LA NAUZE 24540 SAINT-ROMAIN-DE-MONPAZIER
334955069,33495506900045,,,56.10C,,24,,,,RUE,DE LA REPUBLIQUE,24250,DAGLAN,,,24150,,,,,241500108_B,556907.6065055628,6406404.812377281,,A,,A GALETTE ET PORCELAINE,56.10C,24 RUE DE LA REPUBLIQUE 24250 DAGLAN
335341442,33534144200119,,,56.10C,,55,,,,ROUTE,DES GAVARDIES,24400,SAINT-MEDARD-DE-MUSSIDAN,,,24462,,,,,244620760_B,488469.35109035106,6440412.398868778,,A,,JE MIJOTE,56.10C,55 ROUTE DES GAVARDIES 24400 SAINT-MEDARD-DE-MUSSIDAN
