siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
908722770,90872277000017,,,96.09Z,,8,,,,RUE,HENRI MATISSE,24750,TRELISSAC,,,24557,,,,,245570113_B,526097.5318283127,6458009.976260355,,A,,,96.09Z,8 RUE HENRI MATISSE 24750 TRELISSAC
908724735,90872473500018,,,96.09Z,LE CABANON,,,,,CHE,LE ROC,24250,CASTELNAUD-LA-CHAPELLE,,,24086,,,,,,,,,A,,BRUSHMEADOW,96.09Z,LE CABANON  CHE LE ROC 24250 CASTELNAUD-LA-CHAPELLE
908741135,90874113500010,,,96.09Z,,3,,,,CLOS,DES COMBEAUX,24650,CHANCELADE,,,24102,,,,,24102a025_B,516235.8205879562,6458495.761733369,,A,,,96.09Z,3 CLOS DES COMBEAUX 24650 CHANCELADE
908762297,90876229700020,,,96.09Z,,11,,,,RUE,CONDE,24000,PERIGUEUX,,,24322,,,,,243221190_B,520886.102761553,6456356.92870204,,A,,,96.09Z,11 RUE CONDE 24000 PERIGUEUX
908884869,90888486900011,SARL DOGNWASH,,96.09Z,,15,,,,RUE,DES LORRAINS,24100,CREYSSE,,,24145,,,,,241450043_B,506050.0772390928,6419962.671154647,,A,,DOG N WASH,96.09Z,15 RUE DES LORRAINS 24100 CREYSSE
908905730,90890573000028,,,96.09Z,,113,,,,CHEMIN,DU GUE FOURCHAT,24420,COULAURES,,,24137,,,,,241370710_B,540800.8678336085,6470076.358128971,,A,,,96.09Z,113 CHEMIN DU GUE FOURCHAT 24420 COULAURES
908996572,90899657200040,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SARLAT-LA-CANEDA,,[ND],24520,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SARLAT-LA-CANEDA
909058620,90905862000016,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PRESSIGNAC-VICQ,,[ND],24338,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PRESSIGNAC-VICQ
909209504,90920950400010,,,96.09Z,,84,,,,BOULEVARD,JOSEPH SANTRAILLE,24100,BERGERAC,,,24037,,,,,240374394_B,501800.50240872573,6420744.71614242,,A,,SOLENE LE GOAS,96.09Z,84 BOULEVARD JOSEPH SANTRAILLE 24100 BERGERAC
909266595,90926659500018,,,96.09Z,,11,,,,CHE,LOTISSEMENT DU PIGEONNIER,24220,SAINT-CYPRIEN,,,24396,,,,,,,,,A,,,96.09Z,11 CHE LOTISSEMENT DU PIGEONNIER 24220 SAINT-CYPRIEN
909267395,90926739500020,,,96.09Z,,29,,,,RUE,VICTOR BASCH,24000,PERIGUEUX,,,24322,,,,,243224230_B,520214.96833810775,6457425.97758506,,A,,,96.09Z,29 RUE VICTOR BASCH 24000 PERIGUEUX
909332231,90933223100010,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],TERRASSON-LAVILLEDIEU,,[ND],24547,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, TERRASSON-LAVILLEDIEU
909335093,90933509300011,,,96.09Z,,9,,,,RUE,JEAN JAURES,24160,EXCIDEUIL,,,24164,,,,,241640135_B,547278.7084318447,6472714.6191710625,,A,,,96.09Z,9 RUE JEAN JAURES 24160 EXCIDEUIL
909487035,90948703500018,ASSOCIATION HERA BERGERAC,,96.09Z,CENTRE HOSPITALIER SAMUEL POZZI SER,9,,,,RUE,DU PROFESSEUR CALMETTE,24100,BERGERAC,,,24037,,,,,240373855_C,,,,A,,,96.09Z,CENTRE HOSPITALIER SAMUEL POZZI SER 9 RUE DU PROFESSEUR CALMETTE 24100 BERGERAC
909809006,90980900600028,,,96.09Z,GALERIE DAUMESNIL,5,,,,RUE,SAINT FRONT,24000,PERIGUEUX,,,24322,,,,,243223570_B,521166.5023090857,6456483.827234107,,A,,,96.09Z,GALERIE DAUMESNIL 5 RUE SAINT FRONT 24000 PERIGUEUX
909809659,90980965900016,,,96.09Z,,64,,,,BOULEVARD,JOSEPH SANTRAILLE,24100,BERGERAC,,,24037,,,,,240374394_B,501607.23204657517,6420845.986707018,,A,,,96.09Z,64 BOULEVARD JOSEPH SANTRAILLE 24100 BERGERAC
909809931,90980993100019,,,96.09Z,,1,,,,AVENUE,THIERS,24200,SARLAT-LA-CANEDA,,,24520,,,,,245202380_B,559257.6027930727,6422120.577748362,,A,,TOM MARQUET,96.09Z,1 AVENUE THIERS 24200 SARLAT-LA-CANEDA
909909350,90990935000011,,,96.09Z,,16,,,,RUE,GASTON NABOULET,24420,ANTONNE-ET-TRIGONANT,,,24011,,,,,240110078_B,529348.2201932932,6459793.561097773,,A,,,96.09Z,16 RUE GASTON NABOULET 24420 ANTONNE-ET-TRIGONANT
909910192,90991019200014,,,96.09Z,ATUR,,,,,,LA MEYNARDIE,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,SOPHIE GARCIA,96.09Z,ATUR  LA MEYNARDIE 24330 BOULAZAC ISLE MANOIRE
909913493,90991349300013,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MOLIERES,,[ND],24273,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MOLIERES
910018183,91001818300012,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LA ROCHE CHALAIS,,[ND],24354,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, LA ROCHE CHALAIS
910074020,91007402000017,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],TERRASSON-LAVILLEDIEU,,[ND],24547,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, TERRASSON-LAVILLEDIEU
910087329,91008732900017,,,96.09Z,,20,,,,RUE,VICTOR HUGO,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,,96.09Z,20 RUE VICTOR HUGO 24310 BRANTOME EN PERIGORD
910098805,91009880500013,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-MEARD-DE-DRONE,,[ND],24460,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-MEARD-DE-DRONE
910227008,91022700800018,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MUSSIDAN,,[ND],24299,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MUSSIDAN
910242627,91024262700016,,,96.09Z,SAINTE SABINE BORN,,,,,,FONQUEYRADE SUD,24440,BEAUMONTOIS EN PERIGORD,,,24028,,,,,,,,,A,,EQU-CLAUZ,96.09Z,SAINTE SABINE BORN  FONQUEYRADE SUD 24440 BEAUMONTOIS EN PERIGORD
910243609,91024360900013,,,96.09Z,,60,,,,AVENUE,DU 8 MAI 1945,24570,LE LARDIN-SAINT-LAZARE,,,24229,,,,,242290184_B,559779.522341683,6449666.419597088,,A,,,96.09Z,60 AVENUE DU 8 MAI 1945 24570 LE LARDIN-SAINT-LAZARE
910270180,91027018000011,,,96.09Z,SIGOULES ET FLAUGEAC,264,,,,CHE,DU BOURDALET,24240,SIGOULES-ET-FLAUGEAC,,,24534,,,,,,,,,A,,,96.09Z,SIGOULES ET FLAUGEAC 264 CHE DU BOURDALET 24240 SIGOULES-ET-FLAUGEAC
910281872,91028187200010,,,96.09Z,KESOA,149,,,,CHEMIN,DE POCHEVIALE,24630,JUMILHAC-LE-GRAND,,,24218,,,,,24218zw1p_B,553636.5708559193,6493670.819456552,,A,,CELINE COQUET,96.09Z,KESOA 149 CHEMIN DE POCHEVIALE 24630 JUMILHAC-LE-GRAND
910287416,91028741600010,CLES EN MAIN,,96.09Z,,537,,,,ROUTE,DE PANISSAL,24290,MONTIGNAC-LASCAUX,,,24291,,,,,24291sp9l_B,554655.4700567089,6444850.155628125,,A,,,96.09Z,537 ROUTE DE PANISSAL 24290 MONTIGNAC-LASCAUX
910339209,91033920900017,,,96.09Z,,,,,,,LES NEGRERIES,24530,LA CHAPELLE-FAUCHER,,,24107,,,,,24107B052_C,,,,A,,ELSA ROY,96.09Z, LES NEGRERIES 24530 LA CHAPELLE-FAUCHER
910383470,91038347000010,,,96.09Z,,32,,,,RUE,PASSERIEUX,24100,BERGERAC,,,24037,,,,,240373315_B,499997.9782101875,6418841.662376147,,A,,DETOX PALACE,96.09Z,32 RUE PASSERIEUX 24100 BERGERAC
910596493,91059649300015,,,96.09Z,,124,,,,RUE,DE L'EGLISE,24610,SAINT-MEARD-DE-GURCON,,,24461,,,,,24461b4vv_B,477649.13574923534,6427284.526925067,,A,,LADY G EVENTS,96.09Z,124 RUE DE L'EGLISE 24610 SAINT-MEARD-DE-GURCON
910635473,91063547300036,,,96.09Z,,1,,,,AVENUE,DE VERDUN,24600,RIBERAC,,,24352,,,,,243521000_B,491112.14,6464413.79,,A,LA DAME DE PIQUE TATTOO,,96.09Z,1 AVENUE DE VERDUN 24600 RIBERAC
910680529,91068052900021,,,96.09Z,,6,,,,RUE,FENELON,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200770_B,559272.6819547703,6422798.928274225,,A,,,96.09Z,6 RUE FENELON 24200 SARLAT-LA-CANEDA
910828987,91082898700016,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-CAPRAISE-DE-LALINDE,,[ND],24382,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-CAPRAISE-DE-LALINDE
910858760,91085876000010,,,96.09Z,LIEU DIT LE NEGRE,64,,,,ROUTE,DES VERGNES,24190,SAINT-SEVERIN-D'ESTISSAC,,,24502,,,,,245020500_B,500475.4675015379,6442367.59326602,,A,FELIN & COMPAGNIE,BAJ NATHALIE,96.09Z,LIEU DIT LE NEGRE 64 ROUTE DES VERGNES 24190 SAINT-SEVERIN-D'ESTISSAC
910955673,91095567300017,,,96.09Z,,2,,,,HAM,DES CHENES,24430,COURSAC,,,24139,,,,,,,,,A,,UN CHIEN D ENFER,96.09Z,2 HAM DES CHENES 24430 COURSAC
911136067,91113606700020,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PERIGUEUX,,[ND],24322,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PERIGUEUX
911136190,91113619000012,,,96.09Z,,,,,,,LE FAGET,24240,POMPORT,,,24331,,,,,24331B035_C,,,,A,,NATUROPATHIE,96.09Z, LE FAGET 24240 POMPORT
911137883,91113788300011,,,96.09Z,,13,,,,RUE,LEON DESCHAMPS,24430,RAZAC-SUR-L'ISLE,,,24350,,,,,243500055_B,511728.7893647478,6454777.833378882,,A,,,96.09Z,13 RUE LEON DESCHAMPS 24430 RAZAC-SUR-L'ISLE
911177194,91117719400022,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-JULIEN-DE-LAMPON,,[ND],24432,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-JULIEN-DE-LAMPON
911223493,91122349300014,,,96.09Z,CHEZ MONTET,1230,,,,ROUTE,DE LA SOURCE BEAURONNE,24600,SIORAC-DE-RIBERAC,,,24537,,,,,24537i1ya_B,494424.3058946026,6457880.187397927,,A,,SEREN TOURS,96.09Z,CHEZ MONTET 1230 ROUTE DE LA SOURCE BEAURONNE 24600 SIORAC-DE-RIBERAC
911599439,91159943900021,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SARLAT-LA-CANEDA,,[ND],24520,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SARLAT-LA-CANEDA
911760841,91176084100021,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],LAMONZIE-MONTASTRUC,,[ND],24224,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, LAMONZIE-MONTASTRUC
911876951,91187695100011,,,96.09Z,,,,,,,LE RIGOLA,24310,BOURDEILLES,,,24055,,,,,24055B124_C,,,,A,,DANS LA LUNE - TESSIER CHLOE,96.09Z, LE RIGOLA 24310 BOURDEILLES
911929800,91192980000017,,,96.09Z,RESIDENCE LES COTEAUX,,,,,,10 LIEU-DIT TOURNEHILL,24170,PAYS DE BELVES,,,24035,,,,,,,,,A,,LA-PLUME.DES-ENCHANTEES,96.09Z,RESIDENCE LES COTEAUX  10 LIEU-DIT TOURNEHILL 24170 PAYS DE BELVES
911931491,91193149100011,,,96.09Z,,35,,,,ROUTE,DE ROSETTE,24100,BERGERAC,,,24037,,,,,240374105_B,500686.4519569963,6421973.947776281,,A,,A3D24,96.09Z,35 ROUTE DE ROSETTE 24100 BERGERAC
911940146,91194014600010,,,96.09Z,,16,,,,ROUTE,DE L'ESCAUDERIE,24130,PRIGONRIEUX,,,24340,,,,,243400041_B,496733.1573090219,6420779.286896188,,A,,EQUILIBRE ENERGETIQUE,96.09Z,16 ROUTE DE L'ESCAUDERIE 24130 PRIGONRIEUX
911951382,91195138200025,,,96.09Z,,778,,,,ROUTE,DE FEYTE,24390,BADEFOLS-D'ANS,,,24021,,,,,240210420_B,558861.6407692923,6458747.183433444,,A,,ROMANE AVID,96.09Z,778 ROUTE DE FEYTE 24390 BADEFOLS-D'ANS
911959336,91195933600015,,,96.09Z,,,,,,,LANGLADE,24250,BOUZIC,,,24063,,,,,24063B058_C,,,,A,,MARION DESANGLES,96.09Z, LANGLADE 24250 BOUZIC
912012242,91201224200018,ICI & MAINTENANT - INTERVENTION EN MEDIATION PAR L'ANIMAL,,96.09Z,,,,,,,LES QUATRE ROUTES,24270,SAINT CYR LES CHAMPAGNES,,,24397,,,,,24397B051_C,,,,A,,,96.09Z, LES QUATRE ROUTES 24270 SAINT CYR LES CHAMPAGNES
912015260,91201526000025,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],ST MARTIAL DE VIVEYROL,,[ND],24452,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, ST MARTIAL DE VIVEYROL
912033396,91203339600017,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-AQUILIN,,[ND],24371,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-AQUILIN
912041753,91204175300019,,,96.09Z,,48,,,,IMP,IMPASSE DU CAYRE,24150,CALES,,,24073,,,,,,,,,A,,HQ - HOLISTIC INTELLIGENCE,96.09Z,48 IMP IMPASSE DU CAYRE 24150 CALES
912155595,91215559500016,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-BARTHELEMY-DE-BELLEGARDE,,[ND],24380,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-BARTHELEMY-DE-BELLEGARDE
912171444,91217144400017,,,96.09Z,,482,,,,RTE,DES GRAVIERES MACHEFER,24460,NEGRONDES,,,24308,,,,,,,,,A,,SANDRA BASPEYRAS,96.09Z,482 RTE DES GRAVIERES MACHEFER 24460 NEGRONDES
912172368,91217236800017,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BASSILLAC ET AUBEROCHE,,[ND],24026,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, BASSILLAC ET AUBEROCHE
912173325,91217332500016,,,96.09Z,LIEU DIT PIALARD,1058,,,,ROUTE,DES TRUFFIERES,24800,NANTHEUIL,,,24304,,,,,243041560_B,539933.3253102971,6480058.360757734,,A,,LEE BRADLEY COACHING,96.09Z,LIEU DIT PIALARD 1058 ROUTE DES TRUFFIERES 24800 NANTHEUIL
912173374,91217337400014,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-VINCENT-LE-PALUEL,,[ND],24512,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-VINCENT-LE-PALUEL
912506524,91250652400012,CONCIERGERIE BERGERACOISE,,96.09Z,,504,,,,ROUTE,DES BRANDINES,24520,SAINT-NEXANS,,,24472,,,,,24472gn1u_B,504302.13539531874,6415348.133540112,,A,,,96.09Z,504 ROUTE DES BRANDINES 24520 SAINT-NEXANS
912664950,91266495000017,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MUSSIDAN,,[ND],24299,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MUSSIDAN
912665056,91266505600020,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BASSILLAC ET AUBEROCHE,,[ND],24026,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, BASSILLAC ET AUBEROCHE
912667581,91266758100017,,,96.09Z,LES PELINES,1039,,,,RTE,ROUTE DE ST LEON,24110,SAINT-ASTIER,,,24372,,,,,,,,,A,,INFIRMIERE NATUROPATHE,96.09Z,LES PELINES 1039 RTE ROUTE DE ST LEON 24110 SAINT-ASTIER
912673464,91267346400026,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MOULEYDIER,,[ND],24296,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MOULEYDIER
912675915,91267591500017,,,96.09Z,CHAUMEILLE,6,,,,IMPASSE,DES COLIBRIS,24470,SAINT-PARDOUX-LA-RIVIERE,,,24479,,,,,24479d4ms_B,524786.3663283782,6492643.441168181,,A,,RETOUR AUX SOURCES,96.09Z,CHAUMEILLE 6 IMPASSE DES COLIBRIS 24470 SAINT-PARDOUX-LA-RIVIERE
912678653,91267865300011,,,96.09Z,,,,,,,LIEU-DIT MONBAYOL,24640,CUBJAC-AUVEZERE-VAL D'ANS,,,24147,,,,,,,,,A,,DOULINE,96.09Z, LIEU-DIT MONBAYOL 24640 CUBJAC-AUVEZERE-VAL D'ANS
912742517,91274251700036,AMR,,96.09Z,LD LES ROMAINS,9,,,,ROUTE,DE PARIS,24750,CHAMPCEVINEL,,,24098,,,,,240980055_B,522789.550114466,6458252.894207257,,A,LASEROSTOP PERIGUEUX,,96.09Z,LD LES ROMAINS 9 ROUTE DE PARIS 24750 CHAMPCEVINEL
912816576,91281657600017,MAISON DU BIEN ETRE ET DES THERAPIES,,96.09Z,MAIRIE,750,,,,AV,FRANCOIS MITTERRAND,24330,BASSILLAC ET AUBEROCHE,,,24026,,,,,,,,,A,,,96.09Z,MAIRIE 750 AV FRANCOIS MITTERRAND 24330 BASSILLAC ET AUBEROCHE
912879558,91287955800019,,,96.09Z,,1039,,,,ROUTE,DE SAINT-LEON,24110,SAINT-ASTIER,,,24372,,,,,243721020_B,503945.91478167695,6451067.850430405,,A,,,96.09Z,1039 ROUTE DE SAINT-LEON 24110 SAINT-ASTIER
912883378,91288337800016,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],VERGT-DE-BIRON,,[ND],24572,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, VERGT-DE-BIRON
912893443,91289344300016,,,96.09Z,,301,,,,ROUTE,RENE LEVEQUE,24450,FIRBEIX,,,24180,,,,,24180089h_B,541080.8803856323,6500449.494645024,,A,,,96.09Z,301 ROUTE RENE LEVEQUE 24450 FIRBEIX
912927415,91292741500014,,,96.09Z,LES NAUDINES,616,,,,ROUTE,DU BRAJAUD,24240,MONESTIER,,,24276,,,,,242760050_B,490531.27918562805,6411933.723675573,,A,,LCS PSY,96.09Z,LES NAUDINES 616 ROUTE DU BRAJAUD 24240 MONESTIER
912956943,91295694300027,,,96.09Z,,27,,,,CITE,DES MARTREYS,24570,LE LARDIN-SAINT-LAZARE,,,24229,,,,,24229a050_B,560154.2,6450022.0,,A,,DE L'HARMONIE SPIRITUELLE A L'EVEIL INFINI,96.09Z,27 CITE DES MARTREYS 24570 LE LARDIN-SAINT-LAZARE
913023248,91302324800028,PERF'HEX,,96.09Z,LIEUDIT LE VERGER,130,,,,RUELLE,DES DEUX PUITS,24360,SAINT-ESTEPHE,,,24398,,,,,24398vyi7_B,517841.8,6502773.25,,A,,,96.09Z,LIEUDIT LE VERGER 130 RUELLE DES DEUX PUITS 24360 SAINT-ESTEPHE
913118733,91311873300017,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-MEARD-DE-GURCON,,[ND],24461,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SAINT-MEARD-DE-GURCON
913119269,91311926900011,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],SALIGNAC-EYVIGUES,,[ND],24516,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, SALIGNAC-EYVIGUES
913120721,91312072100018,,,96.09Z,,7,,,,RUE,DE LA GRATUSSE,24100,BERGERAC,,,24037,,,,,240372135_B,502606.67098207335,6421846.949904973,,A,,CHAMBERT HELENE,96.09Z,7 RUE DE LA GRATUSSE 24100 BERGERAC
913140273,91314027300016,,,96.09Z,APPARTEMENT,31,,,,RUE,DES MOBILES DE COULMIERS,24000,PERIGUEUX,,,24322,,,,,243222750_B,520224.4620942673,6456688.734132177,,A,,WILLOW WISP,96.09Z,APPARTEMENT 31 RUE DES MOBILES DE COULMIERS 24000 PERIGUEUX
913189445,91318944500020,CONCIERGERIE GOTTI,,96.09Z,,2,,,,RUE,DU COMMANDANT RAYNAL,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200555_B,559142.6642212381,6421703.782308781,,A,,,96.09Z,2 RUE DU COMMANDANT RAYNAL 24200 SARLAT-LA-CANEDA
913379780,91337978000020,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],BERGERAC,,[ND],24037,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, BERGERAC
913381448,91338144800012,,,96.09Z,LIEU-DIT LES CHAUMES,838,,,,ROUTE,DES TRAVERSES,24360,SOUDAT,,,24541,,,,,245410650_B,509868.4324282118,6504522.952050338,,A,,JANE LACEY,96.09Z,LIEU-DIT LES CHAUMES 838 ROUTE DES TRAVERSES 24360 SOUDAT
913396412,91339641200011,,,96.09Z,LIEU-DIT LE MAGNADAT,537,,,,RTE,DE LA VIGNOTTE,24340,MAREUIL EN PERIGORD,,,24253,,,,,,,,,A,,CLOSING MAUZAC CATHERINE,96.09Z,LIEU-DIT LE MAGNADAT 537 RTE DE LA VIGNOTTE 24340 MAREUIL EN PERIGORD
913435111,91343511100012,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MOULIN-NEUF,,[ND],24297,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MOULIN-NEUF
913442331,91344233100017,,,96.09Z,,,,,,LD,L'EDELENIE,24320,NANTEUIL-AURIAC-DE-BOURZAC,,,24303,,,,,,,,,A,,GITE DE L'EDELINIE,96.09Z, LD L'EDELENIE 24320 NANTEUIL-AURIAC-DE-BOURZAC
913442331,91344233100025,,,96.09Z,,,,,,,LA MEYFRENIE,24320,VERTEILLAC,,,24573,,,,,,,,,A,,,96.09Z, LA MEYFRENIE 24320 VERTEILLAC
913621603,91362160300020,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MARQUAY,,[ND],24255,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, MARQUAY
913778536,91377853600015,,,96.09Z,,482,,,,CHEMIN,DE PECH DE PECH,24200,VITRAC,,,24587,,,,,245870900_B,559519.0303792008,6419823.9662758345,,A,,,96.09Z,482 CHEMIN DE PECH DE PECH 24200 VITRAC
913850962,91385096200048,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PROISSANS,,[ND],24341,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PROISSANS
913867958,91386795800021,ASSOCIATION L'HARMONIE NATURELLE,,96.09Z,,4,,,,CHEMIN,DE LA SALLE,24340,MAREUIL EN PERIGORD,,,24253,,,,,24253mxur_B,503479.42,6483500.69,,A,,,96.09Z,4 CHEMIN DE LA SALLE 24340 MAREUIL EN PERIGORD
913909891,91390989100016,[ND],[ND],96.09Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],PROISSANS,,[ND],24341,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.09Z, PROISSANS
913911020,91391102000018,,,96.09Z,,,,,,ALL,DU TERRIER,24230,SAINT-VIVIEN,,,24514,,,,,,,,,A,,,96.09Z, ALL DU TERRIER 24230 SAINT-VIVIEN
914120506,91412050600011,,,96.09Z,,52,,,,RUE,DE L'ESPINASSAT,24100,BERGERAC,,,24037,,,,,240371684_B,501030.6411656657,6418338.454604569,,A,,FACEYOGANANDA,96.09Z,52 RUE DE L'ESPINASSAT 24100 BERGERAC
914133111,91413311100015,,,96.09Z,,30,,,,RUE,DE LA GARE,24270,LANOUAILLE,,,24227,,,,,242270080_B,554627.312255458,6478441.610641651,,A,,O LONGUES Z'OREILLES,96.09Z,30 RUE DE LA GARE 24270 LANOUAILLE
914180658,91418065800025,LALINDA CONCIERGERIE,,96.09Z,,,,,,LD,FONBONNET,24150,PRESSIGNAC-VICQ,,,24338,,,,,,,,,A,,LALINDA CONCIERGERIE,96.09Z, LD FONBONNET 24150 PRESSIGNAC-VICQ
914190202,91419020200020,ENNEAGRAMM INTEGRATIF DEVELOPPEMENT,,96.09Z,,40,,,,AVENUE,PAUL LANGEVIN,24150,LALINDE,,,24223,,,,,242230100_B,520721.76116330025,6417733.084191487,,A,,,96.09Z,40 AVENUE PAUL LANGEVIN 24150 LALINDE
914231956,91423195600014,,,96.09Z,,324,,,,IMPASSE,PARADIS,24460,CHATEAU-L'EVEQUE,,,24115,,,,,241151600_B,519004.22085240815,6463515.2833835855,,A,EI SUBRENAT,PET S PARADISE,96.09Z,324 IMPASSE PARADIS 24460 CHATEAU-L'EVEQUE
914325923,91432592300011,,,96.09Z,,,,,,,LE PRAPALOU,24510,SAINT-FELIX-DE-VILLADEIX,,,24405,,,,,,,,,A,,,96.09Z, LE PRAPALOU 24510 SAINT-FELIX-DE-VILLADEIX
914335179,91433517900018,,,96.09Z,,,,,,RESIDENCE,LE TOURON,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,24335a055_B,478889.97739615815,6420486.226453084,,A,,SOPHROLOGUE,96.09Z, RESIDENCE LE TOURON 33220 PORT-SAINTE-FOY-ET-PONCHAPT
