siren,url_pappers,site_web,adress,lat,lon
899473383,,,10 PASSAGE BARDOS 33800 BORDEAUX,44.824394,-0.560944
899577126,,,2 COURS GAMBETTA 33850 LEOGNAN,44.729116,-0.600752
899586960,,,120 RUE DE L'ABBE BERNIER 33620 MARSAS,45.066843,-0.381614
899735971,,,MONTAGNE,47.437902,-1.4753
899737779,,,26 AVENUE DE LA PRESQU'ILE 33950 LEGE-CAP-FERRET,44.790349,-1.149921
899764807,,,5 IMPASSE CALAIS 33130 BEGLES,44.803093,-0.555438
899768659,,,2 PLACE DOYEN POPLAWSKI 33800 BORDEAUX,44.818142,-0.551494
899784193,,,BAT A APPT 04 38 AVENUE HAUSSMANN 33390 BLAYE,45.130966,-0.653166
899821607,,,55 RUE DE LA REDOUTE 33240 CUBZAC-LES-PONTS,44.976136,-0.463295
899821680,,,20 VERDOT 33860 REIGNAC,45.212728,-0.489891
899911440,,,51 LA COUDRE 33620 SAINT-MARIENS,45.133667,-0.398489
899987572,,,76 ROUTE DE LA MAIRIE 33240 VIRSAC,45.024871,-0.440812
900038043,,,95 RUE EMILE COMBES 33130 BEGLES,44.806828,-0.543271
900097460,,,5 RTE ST RAPHAEL 33480 AVENSAN,44.988964,-0.782367
900124579,,,SAINT-GIRONS-D AIGUEVIVE,45.143534,-0.53978
900183468,,,2 ALLEE DE LA CHAPELLE 33640 CASTRES-GIRONDE,44.68955,-0.450232
900194390,,,PINEUILH,44.82859,0.226838
900246000,,,28 AVENUE RAYMOND MANAUD 33520 BRUGES,44.877815,-0.583196
900265133,,,RESIDENCE LE NOROIT LOG 24 43 RESIDENCE LE NOROIT 33470 GUJAN-MESTRAS,44.639397,-1.073662
900454760,,,5 ALLEE DE LA DAME BLANCHE 33460 ARSAC,45.00457,-0.6932
900492927,,,54 AVENUE DES PYRENEES 33114 LE BARP,44.606528,-0.769386
900494949,,,SAINT-DENIS-DE-PILE,44.988284,-0.176759
900502634,,,CASTELNAU-DE-MEDOC,45.018694,-0.80553
900608654,,,8 LIEU DIT CHAGNEAU 33500 NEAC,44.939532,-0.165322
900622713,,,ZA CANTALAUDE  ROUTE DE BLAGON 33138 LANTON,44.710303,-1.027895
900648643,,,3 RUE CANTELAUDETTE 33310 LORMONT,44.87864,-0.513973
900653783,,,GALERIE MARCHANDE  LE BOURG 33370 TRESSES,44.848004,-0.463165
900680869,,,2 LA BOIX NORD 33790 PELLEGRUE,44.719576,0.101727
900704909,,,"56, B AVENUE DE PARIS 33310 LORMONT",44.87574,-0.510699
900778598,,,18 RUE SAINT JULIEN 33112 SAINT-LAURENT-MEDOC,45.150411,-0.821225
900823071,,,CARBON-BLANC,44.901703,-0.501126
900888520,,,105 ROUTE DE PESSAC 33220 EYNESSE,44.825535,0.153385
900889734,,,2302 ROUTE DE CABANAC 33650 SAINT-MORILLON,44.633897,-0.52438
900889734,,,21 PLACE MONTESQUIEU 33650 LA BREDE,44.680796,-0.527696
900902529,,,CADAUJAC,44.742434,-0.534845
900942152,,,SAINT-LOUBES,44.922032,-0.430094
900985367,,,AMBARES-ET-LAGRAVE,44.938277,-0.491384
900985417,,,BASSENS,44.906425,-0.523927
900997131,,,LOTISSEMENT MONT ST PEY 3 ALLEE DES MERISIERS 33160 SAINT-AUBIN-DE-MEDOC,44.90875,-0.72641
901011510,,,APPT 24 20 RUE GALVANI 33700 MERIGNAC,44.843014,-0.636222
901030361,,,10 RUE DE LA SAULAIE 33310 LORMONT,44.880543,-0.501889
901072546,,,8 LE PAS EST 872 ROUTE DU LAC VERT 33620 LARUSCADE,45.105049,-0.349658
901215053,,,18 AVENUE RENE CASSAGNE 33150 CENON,44.864582,-0.513597
901222828,,,LE BOUSCAT,44.864761,-0.599933
901224493,,,49 CITE TARREGA 33390 BLAYE,45.12544,-0.651636
901233858,,,BORDEAUX,44.851897,-0.587877
901268151,,,BATIMENT E 285 RUE NATIONALE 33240 SAINT-ANDRE-DE-CUBZAC,45.00433,-0.437167
901268425,,,1 LIEU DIT LE GAY 33540 MAURIAC,44.751889,-0.01974
901279042,,,159 AVENUE DE COURREJEAN 33140 CADAUJAC,44.757107,-0.528992
901333831,,,105 COURS D'ALSACE ET LORRAINE 33000 BORDEAUX,44.8376,-0.574322
901363184,,,3 MARTIN BAYLE 33210 SAINT-PIERRE-DE-MONS,43.383498,0.36754
901386425,,,58 RUE VICTOR HUGO 33500 LIBOURNE,44.915186,-0.24578
901446484,,,SAINT-MEDARD-EN-JALLES,44.89163,-0.761713
901515023,,,7 RUE DE LA HAILLE 33460 ARSAC,44.991131,-0.682534
901545145,,,95 AVENUE DE CAMPS 33470 LE TEICH,44.624019,-1.043179
901555490,,,1 AVENUE DU 8 MAI 1945 33110 LE BOUSCAT,44.86606,-0.605414
901668194,,,13 RUE RENE GAUDIN 33310 LORMONT,44.87059,-0.510143
901673418,,,71 COURS D'ALSACE ET LORRAINE 33000 BORDEAUX,44.837746,-0.572326
901704254,,,3 BIS  RUE RAYMOND DUCOURNEAU 33110 LE BOUSCAT,44.868756,-0.592765
901724401,,,70 RUE DE LA FONTAINE 33620 MARSAS,45.068886,-0.382876
901784306,,,33 RUE VICTOR HUGO 33400 TALENCE,44.819324,-0.581866
901804146,,,17 CHEMIN BARATEAU 33450 SAINT-LOUBES,44.924469,-0.460907
901862987,,,2 AVENUE DE TIVOLI 33110 LE BOUSCAT,44.857136,-0.591253
901894444,,,70 AVENUE DE L??ENTRE 2 MERS 33370 FARGUES-SAINT-HILAIRE,44.823755,-0.444614
901901546,,,135 RUE JEAN JAURES 33400 TALENCE,44.816624,-0.576624
901956524,,,104 AVENUE DU MEDOC 33320 EYSINES,44.887379,-0.644701
902015130,,,156 AVENUE DE LA LIBERATION 33700 MERIGNAC,44.85859,-0.643452
902028067,,,36 AVENUE MONTAIGNE 33160 SAINT-MEDARD-EN-JALLES,44.890807,-0.70702
902082825,,,LE PIAN-SUR-GARONNE,44.582174,-0.218372
902166347,,,BAT A APPT 9 1 IMP DE LA RES DE LA POSTE 33320 LE TAILLAN MEDOC,44.915043,-0.664936
902198183,,,PUYBARBAN,44.545503,-0.068015
902341478,,,2 CHE DES NAUVES 33620 MARSAS,45.062671,-0.397612
902350792,,,4 LOT LES POMMIERS DE GAILLARDON 33410 CADILLAC-SUR-GARONNE,44.642165,-0.314398
902352343,,,7 RUE DES HIRONDELLES 33380 BIGANOS,44.64955,-0.955987
902398155,,,3 RUE ALBERT EINSTEIN 33700 MERIGNAC,44.82961,-0.670036
902408301,,,ETG 1 APT 85 16 RUE DE SOLESSE 33290 BLANQUEFORT,44.905753,-0.623936
902413954,,,"47, B RUE PAUL PETIT 33920 SAINT-SAVIN",45.14698,-0.440723
902423037,,,RESIDENCE MODERNITY HALL A APPT 24 5 AVENUE GEORGES LASSERRE 33400 TALENCE,44.805225,-0.591603
902450899,,,APPT 207 BAT A LES EPIGRAMMES 2 RUE DU GEAI DES CHENES 33520 BRUGES,44.878143,-0.597077
902460278,,,VILLENAVE-D'ORNON,44.77508,-0.55453
902484922,,,"21, C ALLEE DE LA FORET 33680 LE PORGE",44.87721,-1.093036
902489772,,,9 RUE NAUDET 33170 GRADIGNAN,44.788788,-0.611534
902493071,,,228 RUE DES TAMARIS 33127 SAINT-JEAN-D'ILLAC,44.805861,-0.782603
902558642,,,APPT 1 55 RUE JEAN DE GRAILLY 33260 LA TESTE-DE-BUCH,44.626995,-1.141321
902580968,,,990 RTE DE TOULOUSE 33140 CADAUJAC,44.750797,-0.548273
902596360,,,4 ALLEE DES MARCASSINS 33510 ANDERNOS-LES-BAINS,44.753012,-1.096418
902597699,,,RESIDENCE BARBICADGE PAVILLON N 10 13 ALLEE DES BLEUETS 33610 CANEJAN,44.763501,-0.655923
902646843,,,135 AVENUE GEORGES CLEMENCEAU 33110 LE BOUSCAT,44.865463,-0.62025
902649995,,,16 ROUTE DE CAGNAC 33460 ARCINS,45.069968,-0.731624
902650605,,,21 LIEU DIT LES BRULERIES 33230 LES EGLISOTTES-ET-CHALAURES,45.105226,-0.024282
902660372,,,LE PIAN-MEDOC,44.955839,-0.669792
902660422,,,"1, C RUE DES LIMONADIERS 33680 LE PORGE",44.87353,-1.091798
902703701,,,SAINT-MAIXANT,44.58201,-0.244228
902711514,,,15 RUE RAOUL STONESTREET 33140 VILLENAVE-D'ORNON,44.774982,-0.584501
902829647,,,2 ALLEE PAUL VALERY 33114 LE BARP,44.598625,-0.763651
902916527,,,"69, B AVENUE JEAN CORDIER 33600 PESSAC",44.815804,-0.619775
902916535,,,BORDEAUX,44.851897,-0.587877
902970060,,,SOULAC-SUR-MER,45.499486,-1.112638
903030062,,,30 RUE LAFON 33540 SAUVETERRE-DE-GUYENNE,44.691445,-0.087512
903065027,,,APPT 10 10 RUE DES BLEUETS 33650 SAINT-MEDARD-D'EYRANS,44.721403,-0.510358
903093631,,,1 PLACE DES BOUILLEURS DE CRU 33650 SAINT-MEDARD-D'EYRANS,44.720945,-0.508263
903130011,,,CARBON-BLANC,44.901703,-0.501126
903132272,,,BORDEAUX,44.851897,-0.587877
903162766,,,PORTE 0021 BAT B 40 AVENUE DE PARIS 33310 LORMONT,44.872486,-0.511489
903164481,,,7 ROUTE DE CABLANC 33240 SAINT-LAURENT-D'ARCE,45.034658,-0.469388
903205383,,,"3, B CHEMIN DU PIAT 33240 SAINT-LAURENT-D'ARCE",45.055329,-0.472371
903423465,,,SAINT-SAVIN,47.26116,-1.733896
903515146,,,5 ALLEE DE TOURNY 33000 BORDEAUX,44.843925,-0.575372
903516169,,,RES KERGOMARD APPT 19 8 RUE PAUL VERLAINE 33150 CENON,44.849876,-0.506818
903523256,,,APP A 25 AVENUE DE LA FORET 33700 MERIGNAC,44.855537,-0.64593
903644284,,,LORMONT,44.87595,-0.516136
903707230,,,51 QUAI DE BACALAN 33300 BORDEAUX,44.864212,-0.557441
903797975,,,26 AVENUE RAYMOND MANAUD 33520 BRUGES,44.87863,-0.583264
903825735,,,16 ALLEE THERESA CABARRUS 33185 LE HAILLAN,44.870888,-0.683907
903880813,,,20 CHEMIN DE CAZEAUX 33850 LEOGNAN,44.724792,-0.618517
903963338,,,"2, B RTE DE LA FORESTIERE 33750 BEYCHAC-ET-CAILLAU",44.873172,-0.394026
903985166,,,BRUGES,44.881405,-0.60324
904070588,,,29 RUE ARAGO 33300 BORDEAUX,44.87411,-0.54782
904143088,,,BAT B APPT 11 9 RUE ODETTE PILPOUL 33300 BORDEAUX,44.866817,-0.550708
904163730,,,3 COURS MARC NOUAUX 33000 BORDEAUX,44.845814,-0.593658
904163839,,,46 IMPASSE DES JOUALLES BARREES 33920 SAINT-SAVIN,45.148071,-0.429351
904181716,,,LEOGNAN,44.718997,-0.60521
904207172,,,SAINT-SULPICE-ET-CAMEYRAC,44.901959,-0.379383
904207206,,,RES COTE DUNE APPT 109 3 AVENUE DE BISSERIE 33260 LA TESTE-DE-BUCH,44.626574,-1.140997
904247970,,,37 RUE FRANCOIS MITTERRAND 33290 LUDON-MEDOC,44.980521,-0.605841
904274024,,,25 LIEU DIT BOISSIER 33230 LES EGLISOTTES-ET-CHALAURES,45.09601,-0.034523
904279452,,,RUE MARCEL CERDAN 33310 LORMONT,44.869195,-0.52501
904285590,,,600 ROUTE DE TAURIAC 33710 PUGNAC,45.070876,-0.500025
904310372,,,"31, B CHEMIN MOULIN DE RAULET 33670 BLESIGNAC",44.785609,-0.257218
904327384,,,484 ROUTE DE SAINT-CHRISTOLY 33710 PUGNAC,45.099953,-0.484993
904377983,,,10 IMPASSE DU MEY 33340 GAILLAN-EN-MEDOC,45.315985,-0.948776
904414406,,,39 QUAI DES CHARTRONS 33000 BORDEAUX,44.852282,-0.572469
904415379,,,44 RUE CHARLES DOMERCQ 33800 BORDEAUX,44.82448,-0.557704
904449295,,,42 RUE MARIE CURIE 33470 LE TEICH,44.619601,-1.036712
904452281,,,APT 02 47 AVENUE DE MADRAN 33600 PESSAC,44.80523,-0.658235
904516101,,,LORMONT,44.87595,-0.516136
904560810,,,RES. MAURICE THOREZ - BAT H29- APT 364  CHE BARBE DE GAT 33130 BEGLES,44.80232,-0.559626
904560943,,,1 LIEU-DIT BELLEVUE 33660 PUYNORMAND,44.988312,-0.007433
904598786,,,CREON,47.781513,-1.678555
904633039,,,47 RUE FREDERIC CHOPIN 33560 CARBON-BLANC,44.889256,-0.514
904653722,,,LE HAILLAN,44.869429,-0.690404
904746518,,,13 HAMEAU DE LA BECASSIERE 33650 CABANAC-ET-VILLAGRAINS,44.602215,-0.554269
904784311,,,7 RES LES BOIATES 18 IMPASSE DU QUARTZ 33380 MARCHEPRIME,44.688452,-0.849371
904855202,,,RES JERSEY BAT5B APT403 29 MAIL DES BORDELAIS 33300 BORDEAUX,44.879503,-0.569613
904895323,,,BEGLES,44.802063,-0.551312
904895331,,,101 RUE DES ANCIENS COMBATTANTS 33710 PUGNAC,45.08346,-0.495962
904895349,,,27 RUE JULES FERRY 33200 BORDEAUX,44.841915,-0.601397
904896107,,,LES ALLEES DE GOYA B06 81 AVENUE LEON BLUM 33110 LE BOUSCAT,44.869545,-0.605254
904928306,,,7 RUE MONTESQUIEU 33500 LIBOURNE,44.91574,-0.244008
904938529,,,ARTIGUES-PRES-BORDEAUX,44.858616,-0.48696
904995727,,,"APPT G201 58, B CHEMIN DES PLATEAUX 33270 FLOIRAC",44.832577,-0.514128
904995735,,,37 RUE REMI BELLEAU 33400 TALENCE,44.79495,-0.600689
905038410,,,68 AVENUE DE MERIGNAC 33700 MERIGNAC,44.838604,-0.62411
905038436,,,"2, B LD MONDON 33420 SAINT-JEAN-DE-BLAIGNAC",44.807662,-0.134917
905072153,,,APPT B7 1ETG 9 AVENUE MARYSE BASTIE 33520 BRUGES,44.887516,-0.614841
905085288,,,64 RUE HENRI MOISSANT 33160 SAINT-MEDARD-EN-JALLES,44.89188,-0.748808
905136347,,,835 RUE DE CURTON 33670 LA SAUVE,44.776764,-0.308092
905206975,,,17 RUE DE LA CROIX BLANCHE 33770 SALLES,44.551629,-0.864508
905226064,,,BORDEAUX,44.851897,-0.587877
905271839,,,28 RUE DU PETIT GAZINET 33600 PESSAC,44.78196,-0.693355
905278446,,,36 RUE LOUIS BEYDTS 33310 LORMONT,44.8831,-0.522303
905318051,,,RES MACEDO APPT 42 6 ALLEE PAUL CEZANNE 33600 PESSAC,44.799824,-0.670639
907430854,,,37 RUE SAINT-FRANCOIS 33000 BORDEAUX,44.83436,-0.569172
907491286,,,31 ROUTE DU PETIT BOIS 33450 SAINT-SULPICE-ET-CAMEYRAC,44.899712,-0.402201
907537336,,,"1, B AVENUE GABRIEL PERI 33700 MERIGNAC",44.841526,-0.644265
907578603,,,LE DOMAINE DU COSSU 37 COURS GEORGES CLEMENCEAU 33720 PODENSAC,44.650424,-0.366018
907586648,,,BORDEAUX,44.851897,-0.587877
907621999,,,10 LOTISSEMENT LA LISIERE DE LA FORET 33480 SAINTE-HELENE,44.96948,-0.889074
907729370,,,BORDEAUX,44.851897,-0.587877
907773691,,,APT 58 8 RUE GEORGE SAND 33910 SAINT-DENIS-DE-PILE,44.992594,-0.203855
907887186,,,BRUGES,44.881405,-0.60324
907928105,,,VILLENAVE-D'ORNON,44.77508,-0.55453
907958086,,,APPT 2266 8 RUE DES PETUNIAS 33700 MERIGNAC,44.814667,-0.636453
908055403,,,BRAUD-ET-SAINT-LOUIS,45.249016,-0.63195
908144678,,,APPT 34 2 AVENUE DE GRADIGNAN 33600 PESSAC,44.80653,-0.624066
908222888,,,"100, B RUE LUCIEN FAURE 33300 BORDEAUX",44.856479,-0.577259
908240807,,,14 RUE JUDAIQUE 33000 BORDEAUX,44.84155,-0.581741
908263866,,,PESSAC,44.787468,-0.675933
908282031,,,15 RUE DU 11 NOVEMBRE 1918 33430 BAZAS,44.432643,-0.216491
908310659,,,"36, B RUE MAURICE FILLON 33290 PAREMPUYRE",44.950516,-0.603124
908465115,,,21 AVENUE MAX DECOUT 33810 AMBES,45.00886,-0.523016
908468697,,,SAINT-AUBIN-DE-MEDOC,44.92419,-0.737172
908510456,,,11 AVENUE DE CANTERANNE 33600 PESSAC,44.786592,-0.6334
908510456,,,127 RUE NOTRE DAME 33000 BORDEAUX,44.853657,-0.56973
908537616,,,SAINT-ANDRE-DE-CUBZAC,44.99533,-0.439459
908592322,,,MOMBRIER,45.07945,-0.549927
908703051,,,45 COURS DE VERDUN 33000 BORDEAUX,44.850674,-0.574715
908752744,,,BRUGES,44.881405,-0.60324
908770340,,,SCI PHEB 75 RUE EDOUARD HERRIOT 33310 LORMONT,44.868565,-0.518336
908801053,,,7 CHEMIN DE TRINQUART 33550 LANGOIRAN,44.719569,-0.353925
908890569,,,61-69-CENTRE EMERAUDE 61 RUE CAMILLE PELLETAN 33150 CENON,44.856323,-0.519583
908918907,,,165 ROUTE DES TEMPLIERS 33240 LA LANDE-DE-FRONSAC,44.979351,-0.383492
908955768,,,50 AVENUE DE LA COTE D??ARGENT 33380 BIGANOS,44.634363,-0.973854
909025025,,,14 COURS DES GIRONDINS 33500 LIBOURNE,44.912191,-0.246901
909043812,,,CENTRE COMMERCIAL AUCHAN  RUE DES FONDERIES 33380 BIGANOS,44.637329,-0.96308
909046989,,,21 RUE LAFONTAINE 33800 BORDEAUX,44.82699,-0.571375
909047896,,,BORDEAUX,44.851897,-0.587877
909047920,,,201 IMPASSE DES COMMUNEAUX 33710 PUGNAC,45.073073,-0.496197
909055576,,,29 AVENUE DE LA LIBERATION 33270 FLOIRAC,44.83936,-0.534809
909167520,,,4 RUE ASSIA DJEBAR 33130 BEGLES,44.79267,-0.563394
909241242,,,DOMAINE DES PLATANES 12 ALL DE CARDOLLE DOMAINE DES PLATANES 33980 AUDENGE,44.683778,-1.003329
909326308,,,44 AVENUE D'AQUITAINE 33380 MARCHEPRIME,44.694395,-0.850841
909335804,,,36 RUE DE CHANTILLY 33600 PESSAC,44.790874,-0.675227
909365751,,,"109, B COURS DE LA MARNE 33800 BORDEAUX",44.829323,-0.566205
909389579,,,325 AVENUE LEO DROUYN 33450 IZON,44.920568,-0.3455
909451874,,,RES JARDINS DE CLEMENTIN APT A7 38 RUE DE LA FERME EXPERIMENTALE 33600 PESSAC,44.807777,-0.661739
909528820,,,LIBOURNE,44.920384,-0.226836
909528861,,,37 RUE SAINT-FRANCOIS 33000 BORDEAUX,44.83436,-0.569172
909630337,,,3 RUE BRIAN 33000 BORDEAUX,44.827816,-0.576178
909718173,,,ETAGE 2 APP21 1 ALLEE CLAUDE MONET 33600 PESSAC,44.800278,-0.66915
909757783,,,BASSENS,44.906425,-0.523927
909818783,,,36 ROUTE DE ROAILLAN 33210 LANGON,44.536873,-0.253518
909858797,,,252 RUE LARROQUE 33910 SAINT-CIERS-D'ABZAC,45.037987,-0.296918
909903494,,,SAINT-YZAN-DE-SOUDIAC,45.154901,-0.40962
909914657,,,29 CHEMIN DU MOULIN A VENT 33670 LE POUT,44.793715,-0.356532
909941700,,,AMBARES-ET-LAGRAVE,44.938277,-0.491384
909975146,,,25 RUE DU POURRET 33410 CADILLAC-SUR-GARONNE,44.634722,-0.31855
910000637,,,19 AVENUE DU VAL DE L'EYRE 33380 MIOS,44.604321,-0.937148
910087451,,,6 RUE HENRI DE BOURNAZEL 33123 LE VERDON SUR MER,45.548368,-1.068367
910108570,,,14 CHEMIN DES GENETS 33650 SAUCATS,44.656867,-0.592723
910115534,,,2 ROUTE DE BORDEAUX 33980 AUDENGE,44.681841,-1.012603
910357177,,,RES KARMA BAT D10 ET.1 APP.D115 25 RUE PAUL LANGEVIN 33700 MERIGNAC,44.85112,-0.661164
910404094,,,APT 465 9 PLACE VOLTAIRE 33150 CENON,44.85908,-0.522271
910411594,,,191 ROUTE DES COUREAUX 33240 SAINT-LAURENT-D'ARCE,45.051304,-0.470065
910442342,,,"14, A CHEMIN DE NINECHE 33380 BIGANOS",44.651415,-0.944383
910592237,,,"2, T RUE JOSEPH CABANE 33440 AMBARES-ET-LAGRAVE",44.92195,-0.485468
910608991,,,35 ROUTE DE MERLANDE 33350 SAINTE-TERRE,44.836329,-0.145171
910657428,,,3 RUE D'AULEDE 33490 SAINT-MACAIRE,44.564705,-0.226941
910707009,,,RES FLOR ET SENS BAT B 2 RUE AUGUSTE RAVEZ 33520 BRUGES,44.881454,-0.58788
910786458,,,"12, B CHEMIN DE JEANTOULIC 33770 SALLES",44.516919,-0.895147
910791136,,,27 QUAI WILSON 33130 BEGLES,44.819622,-0.539142
910850940,,,RES CHATEAU RABA BAT D ETAGE 13 APT 13 2 RUE FRANCOIS RABELAIS 33400 TALENCE,44.796413,-0.592857
910851658,,,"93, B CHEMIN DE LEYRAN 33140 VILLENAVE-D'ORNON",44.778194,-0.54664
910857044,,,ST-DENIS-DE-PILE,44.988284,-0.176759
910868439,,,ENTREE A3 3 ALLEE JEAN DUBUFFET 33130 BEGLES,44.81428,-0.551635
910903905,,,32 RUE CLEMENT ADER 33150 CENON,44.85609,-0.508972
910941681,,,7 RUE D'AQUITAINE 33990 HOURTIN,45.18502,-1.057179
910973924,,,BAT B 8 RUE ELISEE RECLUS 33700 MERIGNAC,44.842316,-0.662331
910993229,,,14 LES CHARRONS 33860 REIGNAC,45.221514,-0.491012
910999614,,,APPT 304 ETG 3 9 RUE FLORENCE ARTHAUD 33140 VILLENAVE-D'ORNON,44.77945,-0.535902
911009314,,,LANGON,44.535691,-0.241774
911047728,,,APT E04 30 AVENUE ROBERT SCHUMAN 33130 BEGLES,44.814793,-0.550092
911064335,,,"13, B LOTISSEMENT DE FAURES 33640 CASTRES-GIRONDE",44.691451,-0.45279
911142289,,,"53, B RUE CORNEILLAN 33460 MARGAUX-CANTENAC",45.0338,-0.693552
911172609,,,52 RUE DE FIGUEY 33640 BEAUTIRAN,44.706845,-0.451348
911219293,,,4 CHEMIN DU GARY 33450 SAINT-LOUBES,44.919739,-0.433693
911261139,,,74 AV JEAN CORDIER 33700 MERIGNAC,44.829622,-0.619296
911448314,,,3 ROUTE DE BERNILLE 33210 SAUTERNES,44.519496,-0.349598
911468585,,,LOT LES COUDANNES 2 MAIL DES VIGNES 33720 PODENSAC,44.659456,-0.368287
911480515,,,1 PLACE DE LA LIBERATION 33410 CADILLAC-SUR-GARONNE,44.637439,-0.319586
911530780,,,APPARTEMENT 2 313 LOTISSEMENT GUEYROSSE 33420 MOULON,44.847655,-0.226499
911550200,,,27 RUE FRANCOISE DOLTO 33380 MIOS,44.622895,-0.928728
911559417,,,1 CHEMIN DE LA GRAZAQUEYRE 33340 LESPARRE-MEDOC,45.274912,-0.925786
911618486,,,MERIGNAC,44.83337,-0.674682
911674182,,,16 ZONE ARTISANALE 33240 LA LANDE-DE-FRONSAC,44.973102,-0.385042
911674547,,,"16, B AVENUE DES LANDES 33680 SAUMOS",44.919454,-0.98973
911844736,,,AVENSAN,44.99629,-0.769636
911865186,,,PESSAC,44.787468,-0.675933
911875664,,,CENTRE COMMERCIAL U EXPRESS  AVENUE DE BORDEAUX 33470 LE TEICH,44.62243,-1.02038
911898070,,,9 ROUTE DU STADE 33390 SAINT-SEURIN-DE-CURSAC,45.156268,-0.617989
911898104,,,118 CHEMIN DES GRANDS CHAMPS 33910 SAINT-CIERS-D'ABZAC,45.017872,-0.271419
911911360,,,BAT B APT 206 62 AVENUE JEAN JAURES 33150 CENON,44.856033,-0.534532
911993350,,,13 RUE BERGERET 33000 BORDEAUX,44.83273,-0.569187
911993590,,,2 PLACE DE LA VICTOIRE 33560 SAINTE-EULALIE,44.908109,-0.471885
912025996,,,23 RUE PIERRE ET MARIE CURIE 33130 BEGLES,44.809055,-0.554333
912030020,,,9 AVENUE DU PUITS ARTESIEN 33510 ANDERNOS-LES-BAINS,44.734552,-1.086011
912041134,,,9 PLACE PAUL ET JEAN-PAUL AVISSEAU 33300 BORDEAUX,44.855385,-0.567046
912143559,,,21 AVENUE DES PRES DE GARONNE 33140 VILLENAVE-D'ORNON,44.777782,-0.525941
912216439,,,BORDEAUX,44.851897,-0.587877
912245552,,,9 RUE DU MARTIN PECHEUR 33500 LIBOURNE,44.941099,-0.241775
912295466,,,APT F101 4 CHEMIN DE L'ATELIER 33160 SAINT-MEDARD-EN-JALLES,44.89731,-0.745605
912332574,,,40 RUE DES MERLES 33550 LANGOIRAN,44.707391,-0.391657
912346020,,,160 RESIDENCE LE PINTEY 33500 LIBOURNE,44.933886,-0.240821
912447786,,,7 PLACE TOURNY 33000 BORDEAUX,44.84519,-0.578387
912449360,,,PAREMPUYRE,44.952293,-0.589072
912515558,,,32 ROUTE DE CENAC 33880 SAINT-CAPRAIS-DE-BORDEAUX,44.7611,-0.438191
912515855,,,RESIDENCE ATHENA BAT B APPT 13 10 RUE DE CHAVAILLES 33185 LE HAILLAN,44.875835,-0.682994
912522331,,,GUILLOS,44.552006,-0.525027
912609708,,,RES INGRES APT 1208 3 PLACE DE L'EUROPE 33300 BORDEAUX,44.8595,-0.57992
912612231,,,RESIDENCE LES ALICIAS - APPT4 3 CHEMIN DU CASSIEU 33950 LEGE-CAP-FERRET,44.797105,-1.145572
912612231,,,"ZA CANTALAUDE BATIMENT 10, BUREAU 1 93 ROUTE DE BLAGON 33138 LANTON",44.710303,-1.027895
912612249,,,MERIGNAC,44.83337,-0.674682
912711447,,,46 ROUTE DU GESTAS 33670 CURSAN,44.805169,-0.329667
912711751,,,5 LOTISSEMENT DE RABOT 33710 PUGNAC,45.081037,-0.480978
912813805,,,APPT 4121 41 RUE FRAGONARD 33520 BRUGES,44.877407,-0.586205
912837093,,,759 BANQUA NORD 33550 CAPIAN,44.715891,-0.325409
912899580,,,62 RUE DE CARBON-BLANC 33440 AMBARES-ET-LAGRAVE,44.91703,-0.493032
912914090,,,CASTELNAU-DE-MEDOC,45.018694,-0.80553
913052759,,,SOUSSANS,45.054155,-0.702918
913078168,,,BORDEAUX,44.851897,-0.587877
913101820,,,LES VILLAS DE L HERMITAGE B004 27 RUE PILLE BOURSE 33310 LORMONT,44.886692,-0.512603
913108114,,,CENON,44.854935,-0.523227
913150546,,,RES; ARAGO 2 12 ALLEE DE LA MENTHE 33600 PESSAC,44.796253,-0.647261
913165379,,,13 IMPASSE DE LA MASSERE 33380 MARCHEPRIME,44.700744,-0.836099
913200432,,,223 AVENUE DE SAINT-MEDARD 33320 EYSINES,44.863815,-0.659457
913202313,,,90 RESIDENCE SAMOA D3 202  COURS DE QUEBEC 33300 BORDEAUX,44.882343,-0.569547
913250502,,,LIBOURNE,44.920384,-0.226836
913258265,,,CENTRE CCIAL RIVES ARCINS 33130 BEGLES,44.798843,-0.567128
913291571,,,AVENUE JEAN JAURES 33600 PESSAC,44.810077,-0.62111
913322491,,,30 RUE LUCIE AUBRAC 33300 BORDEAUX,44.86874,-0.553881
913330759,,,AMBES,45.01308,-0.53683
913335774,,,17 CHEMIN DU PRAT 33460 MACAU,45.010902,-0.61485
913336541,,,APPARTEMENT NUMERO 2 1 AVENUE MONRABEAU 33200 BORDEAUX,44.838913,-0.624855
913392510,,,21 RUE HUGUERIE 33000 BORDEAUX,44.84473,-0.579351
913586988,,,25 RUE ANNE DE JOYEUSE 33230 COUTRAS,45.045986,-0.117544
913590428,,,2 R SALENGRO 33240 LUGON-ET-L'ILE-DU-CARNAY,44.956754,-0.338843
913612271,,,"41, B RUE GUSTAVE LOUDE 33260 LA TESTE-DE-BUCH",44.619243,-1.147596
913656005,,,ENTREE D9 APPT 118 181 AVENUE LEON BLUM 33000 BORDEAUX,44.851791,-0.635957
913656237,,,CARCANS,45.085103,-1.055088
913656245,,,12 RUE ALAIN COLAS 33260 LA TESTE-DE-BUCH,44.609365,-1.145995
913666277,,,34 35 AVENUE RENE DUHOURQUET 33130 BEGLES,44.805973,-0.541018
